"STNDR_DAYHMINSEC","MSNT_GPS_LAT","MSNT_GPS_LONG","CCTV_LOCA_EXPLN","PM25_CTRN_MM3","PM10_CTRN_MM3","NO2_CTRN_PPM","O3_CTRN_PPM","CO_CTRN_PPM","SO2_CTRN_PPM","RRGMNT_WGS84_LAT","RRGMNT_WGS84_LONG","RRGMNT_UTMK_Y_CRDNT","RRGMNT_UTMK_X_CRDNT","RRGMNT_1ST_TLLBADD","RRGMNT_2ND_TLLBADD","RRGMNT_3RD_TLLBADD"
"20251106133302","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.3","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106154101","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","0.932","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106125902","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.507","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106120601","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.745","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106141202","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.515","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106112601","35.182542","128.125233","남강제지 앞","6.0","9.0","0.01","0.021","1.028","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106151902","35.182542","128.125233","남강제지 앞","7.0","12.0","0.009","0.021","1.055","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106120202","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.774","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106142802","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.99","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106140402","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.332","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106132702","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","0.308","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106121602","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.685","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106124102","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.574","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106143602","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.879","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106130202","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.456","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106151802","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","1.069","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106133601","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.287","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106154302","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","0.891","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106130402","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.442","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106121002","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.735","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106141702","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.646","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106113302","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.897","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106161802","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","0.974","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106122003","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.671","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106151202","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","1.128","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106144802","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","0.833","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106133202","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.31","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106123802","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.592","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106125503","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.496","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106145503","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.868","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106130702","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.418","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106152101","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","1.026","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106134101","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.258","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106155502","35.182542","128.125233","남강제지 앞","8.0","13.0","0.008","0.021","0.949","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106133503","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.306","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106121502","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.703","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106142002","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.669","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106114101","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.875","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106162101","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.954","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106122302","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.635","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106153402","35.182542","128.125233","남강제지 앞","6.0","10.0","0.007","0.021","0.948","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106145302","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.866","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106142102","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.738","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106125802","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.531","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106134402","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.248","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106150702","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","1.103","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106131302","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.381","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106153502","35.182542","128.125233","남강제지 앞","7.0","11.0","0.007","0.021","0.957","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106135003","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.24","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106164902","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","1.043","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106134302","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","0.25","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106122801","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.616","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106143902","35.182542","128.125233","남강제지 앞","9.0","16.0","0.007","0.021","0.861","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106121202","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.71","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106162402","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.943","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106122402","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.629","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106153702","35.182542","128.125233","남강제지 앞","6.0","9.0","0.008","0.021","0.921","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106145601","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.905","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106143802","35.182542","128.125233","남강제지 앞","8.0","12.0","0.007","0.021","0.87","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106130002","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.618","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106135202","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.232","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106152402","35.182542","128.125233","남강제지 앞","7.0","12.0","0.009","0.021","1.011","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
